date,strategy,direction,regime,confidence,lots,entry_time,entry_price,exit_price,exit_time,exit_reason,pnl_pts,pnl_rs,won,armed_reason,index
2025-02-13,BOLLINGER_SQUEEZE,PE,TRENDING_BEAR,0.823,6,2025-02-13 13:16:00,575.75,612.794,2025-02-13 13:26:00,TSL,35.54,3158.96,True,ARMED(conf=0.82),BANKNIFTY
2025-02-14,MACD_DIVERGENCE,PE,TRENDING_BEAR,0.821,7,2025-02-14 12:46:00,540.3,599.76,2025-02-14 12:59:00,TSL,57.96,6045.8,True,ARMED(conf=0.82),BANKNIFTY
2025-02-14,TREND_FOLLOWING,PE,TRENDING_BEAR,0.824,7,2025-02-14 13:31:00,565.55,589.862,2025-02-14 13:37:00,TSL,22.81,2355.26,True,ARMED(conf=0.82),BANKNIFTY
2025-02-14,MACD_DIVERGENCE,CE,TRENDING_BEAR,0.827,5,2025-02-14 14:01:00,733.45,779.1,2025-02-14 14:16:00,TSL,44.15,3271.25,True,ARMED(conf=0.83),BANKNIFTY
2025-02-17,RESIST_BREAK,CE,TRENDING_BULL,0.826,6,2025-02-17 13:31:00,738.05,769.2099999999999,2025-02-17 13:33:00,TSL,29.66,2629.4,True,ARMED(conf=0.83),BANKNIFTY
2025-02-17,MACD_DIVERGENCE,CE,TRENDING_BULL,0.83,5,2025-02-17 14:16:00,693.0,729.316,2025-02-17 14:19:00,TSL,34.82,2571.2,True,ARMED(conf=0.83),BANKNIFTY
2025-02-18,MACD_DIVERGENCE,CE,TRENDING_BEAR,0.839,5,2025-02-18 13:01:00,628.3,652.68,2025-02-18 13:21:00,TSL,22.88,1676.0,True,ARMED(conf=0.84),BANKNIFTY
2025-02-18,MACD_DIVERGENCE,PE,TRENDING_BEAR,0.837,7,2025-02-18 13:46:00,507.05,528.6610000000001,2025-02-18 13:47:00,TSL,20.11,2071.66,True,ARMED(conf=0.84),BANKNIFTY
2025-02-20,SCALPING,CE,NORMAL,0.829,9,2025-02-20 13:31:00,512.75,599.4169999999999,2025-02-20 13:45:00,TSL,85.17,11457.54,True,ARMED(conf=0.83),BANKNIFTY
2025-02-20,SCALPING,CE,NORMAL,0.828,8,2025-02-20 13:46:00,547.8,558.6,2025-02-20 14:30:00,TIME,9.3,1076.0,True,ARMED(conf=0.83),BANKNIFTY
